complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,optimality,natural,dominant,name
38,,0.5454861273678641,0.45451387263213594,0.625,0.5,False,0.6875382698619872,False,False,sampled_lang_1402
62,,0.5094080839646122,0.49059191603538777,0.1,0.1,False,0.4643123104454828,False,False,sampled_lang_1700
12,,0.4583333469927311,0.5416666530072689,0.6666666666666666,0.6666666666666666,False,0.9083236802093476,False,False,sampled_lang_378
50,,0.5625000167638063,0.43749998323619366,0.3333333333333333,0.3333333333333333,False,0.5930389925112272,False,False,sampled_lang_1539
56,,0.5542989583183375,0.44570104168166247,0.2,0.2,False,0.5352849590206457,False,False,sampled_lang_2080
14,,0.6759259460700883,0.32407405392991173,1.0,0.8,False,0.9436345510473371,False,False,sampled_lang_838
23,,0.5564814980659221,0.44351850193407794,1.0,0.7142857142857143,False,0.8075786892047305,False,False,sampled_lang_1261
32,,0.6263194631102182,0.37368053688978176,0.75,0.75,False,0.777325923603285,False,False,sampled_lang_1424
22,,0.444444457689921,0.555555542310079,0.0,0.0,False,0.8066274071122175,False,False,sampled_lang_300
32,,0.564814831647608,0.43518516835239196,0.5714285714285714,0.42857142857142855,False,0.7436455651077953,False,False,sampled_lang_2013
47,,0.5417824235537814,0.45821757644621863,0.6,0.5,False,0.611115436941778,False,False,sampled_lang_1807
47,,0.5011375810726294,0.4988624189273706,0.3333333333333333,0.2222222222222222,False,0.5922807901921983,False,False,sampled_lang_1544
18,,0.649305574906369,0.350694425093631,0.8,0.8,False,0.8982175942589103,False,False,sampled_lang_826
18,,0.7291666883975267,0.27083331160247326,1.0,0.8,False,0.9422555848242157,False,False,sampled_lang_856
32,,0.4702777917931477,0.5297222082068522,0.0,0.0,False,0.7075024346554146,False,False,sampled_lang_670
18,,0.3437500102445483,0.6562499897554517,0.3333333333333333,0.3333333333333333,False,0.8177864476965361,False,False,sampled_lang_332
18,,0.6180555739750465,0.3819444260249535,1.0,0.6666666666666666,False,0.8802311306639595,False,False,sampled_lang_1061
26,,0.5069444595525662,0.4930555404474338,0.4,0.0,False,0.7698996137041225,False,False,sampled_lang_736
36,,0.46354168048128486,0.5364583195187151,0.16666666666666666,0.0,False,0.6668225627225699,False,False,sampled_lang_2006
24,,0.437500013038516,0.562499986961484,0.0,0.0,False,0.7858295343369688,False,False,sampled_lang_313
42,,0.4852678716049662,0.5147321283950338,0.125,0.125,False,0.6236884928737351,False,False,sampled_lang_1313
42,,0.6234953889519804,0.3765046110480196,0.8,0.7,False,0.6883274687635355,False,False,sampled_lang_1848
30,,0.6013889068116745,0.39861109318832555,0.7142857142857143,0.5714285714285714,False,0.7797127157833319,False,False,sampled_lang_1220
16,,0.5694444614152114,0.43055553858478857,0.75,0.75,False,0.8739669244742982,False,False,sampled_lang_606
18,,0.4930555702497562,0.5069444297502438,0.3333333333333333,0.3333333333333333,False,0.8498405846932789,False,False,sampled_lang_337
36,,0.5573148314240906,0.44268516857590945,0.7,0.5,False,0.7095045059738463,False,False,sampled_lang_1815
38,,0.7083333544433116,0.2916666455566884,0.7777777777777778,0.7777777777777778,False,0.7544237522993382,False,False,sampled_lang_1631
18,,0.6236111296961706,0.3763888703038294,0.8,0.8,False,0.8836646417808762,False,False,sampled_lang_805
12,,0.43750001303851604,0.562499986961484,1.0,1.0,True,0.9044243007046405,False,False,sampled_lang_441
58,,0.510787052259677,0.489212947740323,0.1,0.1,False,0.5011199224532288,False,False,sampled_lang_1711
40,,0.5055621843790961,0.49443781562090394,0.25,0.25,False,0.6502318152821864,False,False,sampled_lang_2045
27,,0.574537054159575,0.425462945840425,0.875,0.625,False,0.7874094744362667,False,False,sampled_lang_1433
4,,0.3333333432674408,0.6666666567325592,0.0,0.0,False,0.9442913957558994,False,False,sampled_lang_1900
34,,0.5086805707154174,0.4913194292845826,0.16666666666666666,0.16666666666666666,False,0.6973291128772428,False,False,sampled_lang_917
18,,0.5833333507180214,0.4166666492819786,0.75,0.5,False,0.8573600465414681,False,False,sampled_lang_596
10,,0.36805556652446586,0.6319444334755342,0.5,0.5,False,0.9001887374393712,False,False,sampled_lang_174
54,,0.4871759404449,0.5128240595551,0.1111111111111111,0.1111111111111111,False,0.5266283925319286,False,False,sampled_lang_2052
8,,0.3750000111758709,0.6249999888241291,0.5,0.5,False,0.921079467360421,False,False,sampled_lang_169
31,,0.5124537189760142,0.4875462810239858,0.5,0.375,False,0.7230764565675791,False,False,sampled_lang_1369
29,,0.5564814980659221,0.44351850193407794,0.7142857142857143,0.42857142857142855,False,0.7620579584378917,False,False,sampled_lang_1204
14,,0.6666666865348816,0.3333333134651184,1.0,0.75,False,0.9379086552077774,False,False,sampled_lang_625
12,,0.5034722372268637,0.49652776277313626,0.5,0.25,False,0.9108766104349124,False,False,sampled_lang_579
27,,0.5378472382513185,0.4621527617486815,0.75,0.375,False,0.7676832806089888,False,False,sampled_lang_1420
12,,0.3854166781529784,0.6145833218470216,0.0,0.0,False,0.887422199832478,False,False,sampled_lang_120
30,,0.505208348389715,0.49479165161028504,0.16666666666666666,0.16666666666666666,False,0.7294790004990995,False,False,sampled_lang_901
46,,0.5036111261198918,0.4963888738801082,0.3333333333333333,0.3333333333333333,False,0.601727948280895,False,False,sampled_lang_1543
8,,0.1666666716337204,0.8333333283662796,0.0,0.0,False,0.8380252224599627,False,False,sampled_lang_20
35,,0.5261375818176875,0.47386241818231245,0.375,0.25,False,0.6990106282099005,False,False,sampled_lang_1354
42,,0.6215277963007491,0.37847220369925094,0.5,0.5,False,0.6876220954400513,False,False,sampled_lang_2030
50,,0.476273162342194,0.5237268376578059,0.0,0.0,False,0.5553556538557197,False,False,sampled_lang_2014
34,,0.8750000260770321,0.12499997392296791,0.875,0.875,False,0.8596707138053505,True,False,Japanese
31,,0.6668981680232619,0.33310183197673815,1.0,0.9,False,0.804181261774028,False,False,sampled_lang_1869
20,,0.9166666939854622,0.08333330601453781,1.0,1.0,True,0.9999836827939662,True,True,Javanese-Paciran
42,,0.4233796422473258,0.5766203577526742,0.2857142857142857,0.14285714285714285,False,0.6038653086239065,False,False,sampled_lang_1140
68,,0.48969908866824374,0.5103009113317563,0.0,0.0,False,0.40224999704521414,False,False,sampled_lang_1679
58,,0.48850695900308594,0.5114930409969141,0.3,0.1,False,0.49225230162783706,False,False,sampled_lang_1739
32,,0.48553242187740064,0.5144675781225994,0.0,0.0,False,0.7082934452010099,False,False,sampled_lang_684
32,,0.6024305735093851,0.3975694264906149,0.42857142857142855,0.42857142857142855,False,0.7650462378345209,False,False,sampled_lang_1161
58,,0.5009474355643171,0.4990525644356829,0.1,0.1,False,0.4972720579385088,False,False,sampled_lang_1714
14,,0.40462964168853227,0.5953703583114678,0.3333333333333333,0.3333333333333333,False,0.8752746304979435,False,False,sampled_lang_349
8,,0.5000000149011612,0.4999999850988388,1.0,1.0,True,0.95102714613343,False,False,sampled_lang_239
30,,0.6736111311862866,0.32638886881371343,0.875,0.75,False,0.8157772497395457,False,False,sampled_lang_1453
12,,0.3854166781529784,0.6145833218470216,0.0,0.0,False,0.887422199832478,False,False,sampled_lang_1914
23,,0.573148165229294,0.426851834770706,1.0,0.625,False,0.8176554995691452,False,False,sampled_lang_1477
33,,0.617361129509906,0.38263887049009404,0.7777777777777778,0.6666666666666666,False,0.7646892564949782,False,False,sampled_lang_1619
38,,0.55381946094955,0.44618053905044996,0.5,0.5,False,0.6919490849040664,False,False,sampled_lang_1385
42,,0.5725694615083436,0.42743053849165635,0.4444444444444444,0.4444444444444444,False,0.6678433793574691,False,False,sampled_lang_1569
48,,0.5076389040177067,0.4923610959822933,0.0,0.0,False,0.587067161260554,False,False,sampled_lang_1088
32,,0.5416666828095913,0.4583333171904087,0.3333333333333333,0.16666666666666666,False,0.7300738952981058,False,False,sampled_lang_944
20,,0.48263890327264863,0.5173610967273514,0.3333333333333333,0.3333333333333333,False,0.8291351547972111,False,False,sampled_lang_1929
44,,0.4601851988997724,0.5398148011002276,0.0,0.0,False,0.5944566816761507,False,False,sampled_lang_1085
36,,0.49652779257545865,0.5034722074245414,0.2,0.2,False,0.6749514452416324,False,False,sampled_lang_700
8,,0.2222222288449605,0.7777777711550395,0.0,0.0,False,0.8682922208041599,False,False,sampled_lang_14
20,,0.39930556745578843,0.6006944325442116,0.0,0.0,False,0.8174622460768315,False,False,sampled_lang_284
26,,0.585648165601823,0.414351834398177,0.42857142857142855,0.42857142857142855,False,0.8011207485710714,False,False,sampled_lang_1169
20,,0.5428240902514921,0.45717590974850786,0.6,0.4,False,0.8322559780881732,False,False,sampled_lang_790
29,,0.6597222418834766,0.3402777581165234,1.0,0.7777777777777778,False,0.8183425773320083,False,False,sampled_lang_1677
42,,0.6020833512768151,0.3979166487231849,0.7,0.5,False,0.6802660133633802,False,False,sampled_lang_1813
34,,0.543981497693393,0.456018502306607,0.3333333333333333,0.16666666666666666,False,0.7168489870558916,False,False,sampled_lang_930
12,,0.2777777860562006,0.7222222139437994,0.5,0.5,False,0.8514437152127414,False,False,sampled_lang_166
44,,0.5882176101228429,0.4117823898771571,0.5,0.5,False,0.656905969358994,False,False,sampled_lang_1778
24,,0.7037037246757083,0.2962962753242917,0.8333333333333334,0.8333333333333334,False,0.881013269456185,False,False,sampled_lang_1029
40,,0.4764583475328982,0.5235416524671018,0.0,0.0,False,0.6334564002746875,False,False,sampled_lang_1079
30,,0.494236125840495,0.505763874159505,0.16666666666666666,0.0,False,0.728910055268593,False,False,sampled_lang_906
20,,0.656250019557774,0.34374998044222604,0.8,0.8,False,0.8850319292811559,False,False,sampled_lang_809
54,,0.5205357297988875,0.4794642702011125,0.4,0.3,False,0.5407424993834096,False,False,sampled_lang_1764
16,,0.6689815014186831,0.33101849858131693,1.0,0.8,False,0.9244031530085628,False,False,sampled_lang_846
44,,0.4907407553659546,0.5092592446340454,0.14285714285714285,0.14285714285714285,False,0.6111999394496072,False,False,sampled_lang_1115
18,,0.47800927350504535,0.5219907264949546,0.0,0.0,False,0.8490603832081779,False,False,sampled_lang_272
22,,0.670138908860584,0.329861091139416,0.6666666666666666,0.6666666666666666,False,0.8780462909023984,False,False,sampled_lang_987
27,,0.6365740930454599,0.36342590695454013,1.0,0.7777777777777778,False,0.8222279652254382,False,False,sampled_lang_1665
12,,0.47222223629554105,0.527777763704459,0.0,0.0,False,0.909256182751679,False,False,sampled_lang_100
62,,0.505661390731259,0.49433860926874096,0.1,0.1,False,0.4629526687392507,False,False,sampled_lang_1702
22,,0.5104166818782686,0.4895833181217314,0.25,0.25,False,0.810410245093202,False,False,sampled_lang_1964
10,,0.5208333488553762,0.47916665114462376,1.0,0.6666666666666666,False,0.9319421391924938,False,False,sampled_lang_444
14,,0.5625000167638063,0.43749998323619366,0.6666666666666666,0.6666666666666666,False,0.8937721163051778,False,False,sampled_lang_385
40,,0.6254629816032119,0.3745370183967881,0.7,0.6,False,0.7072780626409834,False,False,sampled_lang_1814
48,,0.5342658889382368,0.4657341110617632,0.4,0.3,False,0.5991717146512467,False,False,sampled_lang_1766
26,,0.4648148286673758,0.5351851713326242,0.0,0.0,False,0.7677150398201738,False,False,sampled_lang_500
17,,0.5671296465314097,0.43287035346859026,1.0,0.8,False,0.8637642382462957,False,False,sampled_lang_836
32,,0.6744444645444552,0.32555553545554483,0.75,0.75,False,0.7981317356480337,False,False,sampled_lang_1428
18,,0.46064816187653274,0.5393518381234672,0.25,0.25,False,0.8481590770779439,False,False,sampled_lang_541
46,,0.4986805704173943,0.5013194295826058,0.25,0.25,False,0.5992701678660195,False,False,sampled_lang_2038
20,,0.8125000242143869,0.18749997578561306,1.0,1.0,False,0.9561470938326606,False,False,sampled_lang_1070
42,,0.5590277944381038,0.4409722055618962,0.375,0.375,False,0.6616755162316686,False,False,sampled_lang_1362
1,,0.41666667908430105,0.583333320915699,1.0,0.0,False,0.9999794860268663,False,True,sampled_lang_63
10,,0.423611123735706,0.576388876264294,0.5,0.5,False,0.9187582782435825,False,False,sampled_lang_145
14,,0.6180555739750464,0.3819444260249536,1.0,1.0,True,0.9054235101889452,False,False,sampled_lang_633
6,,0.2777777860562006,0.7222222139437994,0.0,0.0,False,0.9071523211703882,False,False,sampled_lang_19
26,,0.6539352046739723,0.34606479532602774,0.8571428571428571,0.7142857142857143,False,0.8395660960985898,False,False,sampled_lang_1242
34,,0.6093750181607902,0.3906249818392098,0.7142857142857143,0.5714285714285714,False,0.7525291741202239,False,False,sampled_lang_1205
6,,0.47916668094694614,0.5208333190530539,1.0,0.5,False,0.9701121424052694,False,False,sampled_lang_217
42,,0.5443452543179904,0.4556547456820096,0.4,0.4,False,0.6546845007415358,False,False,sampled_lang_1761
16,,0.49652779257545865,0.5034722074245414,0.3333333333333333,0.3333333333333333,False,0.8701859322677938,False,False,sampled_lang_344
16,,0.6458333525806665,0.35416664741933346,0.75,0.75,False,0.9112526002713642,False,False,sampled_lang_609
42,,0.5037037187152439,0.4962962812847561,0.2857142857142857,0.14285714285714285,False,0.6338158898750699,False,False,sampled_lang_1131
36,,0.5734953874618642,0.42650461253813576,0.3333333333333333,0.16666666666666666,False,0.7181482936509789,False,False,sampled_lang_952
13,,0.5337963122046657,0.4662036877953343,1.0,0.6,False,0.9023663673123175,False,False,sampled_lang_861
42,,0.585555573006471,0.414444426993529,0.4444444444444444,0.4444444444444444,False,0.6734877052913658,False,False,sampled_lang_1572
36,,0.6898148353728983,0.31018516462710166,0.5714285714285714,0.5714285714285714,False,0.7663333648280857,False,False,sampled_lang_1172
28,,0.5395833494141697,0.46041665058583026,0.5,0.3333333333333333,False,0.7610804918325856,False,False,sampled_lang_965
8,,0.416666679084301,0.583333320915699,1.0,1.0,True,0.9350066310949805,False,False,sampled_lang_256
10,,0.39583334513008595,0.604166654869914,1.0,1.0,False,0.9094735079118181,False,False,sampled_lang_429
42,,0.5300926083905829,0.4699073916094171,0.0,0.0,False,0.647609498028195,False,False,sampled_lang_893
16,,0.4048611231769125,0.5951388768230875,0.3333333333333333,0.3333333333333333,False,0.8567824570505065,False,False,sampled_lang_327
44,,0.45891205071368146,0.5410879492863185,0.0,0.0,False,0.5937381119495522,False,False,sampled_lang_892
12,,0.7152777990947167,0.28472220090528333,1.0,1.0,True,0.9800054947794051,False,False,sampled_lang_641
66,,0.46929234202832937,0.5307076579716706,0.0,0.0,False,0.4131083503051147,False,False,sampled_lang_1680
16,,0.47916668094694614,0.5208333190530539,0.6666666666666666,0.6666666666666666,False,0.8692856835810745,False,False,sampled_lang_406
18,,0.5694444614152113,0.4305555385847887,0.5,0.5,False,0.8538016243172828,False,False,sampled_lang_576
12,,0.5708333503454924,0.42916664965450757,0.6666666666666666,0.6666666666666666,False,0.9143695275927111,False,False,sampled_lang_394
34,,0.5303472380278011,0.46965276197219885,0.375,0.25,False,0.7086279579393562,False,False,sampled_lang_1361
14,,0.48958334792405367,0.5104166520759463,0.6666666666666666,0.6666666666666666,False,0.8899911264347261,False,False,sampled_lang_396
40,,0.6180555739750464,0.3819444260249536,0.6666666666666666,0.5555555555555556,False,0.7044474029024947,False,False,sampled_lang_1610
34,,0.5681713132291204,0.4318286867708796,0.5714285714285714,0.42857142857142855,False,0.7308282214415616,False,False,sampled_lang_1190
26,,0.6828703907214932,0.31712960927850675,0.6666666666666666,0.6666666666666666,False,0.8544541357296405,False,False,sampled_lang_1005
18,,0.47916668094694614,0.5208333190530539,0.5,0.5,False,0.8491204039391059,False,False,sampled_lang_574
36,,0.7219907622577415,0.2780092377422585,0.9,0.9,False,0.7777145107593725,False,False,sampled_lang_1850
50,,0.5615740908102856,0.43842590918971436,0.3333333333333333,0.3333333333333333,False,0.5926855736883541,False,False,sampled_lang_1540
22,,0.3920139005718132,0.6079860994281868,0.0,0.0,False,0.7963549178141219,False,False,sampled_lang_1955
40,,0.7083333544433117,0.2916666455566883,0.9,0.8,False,0.7368825914746007,False,False,sampled_lang_1856
14,,0.6875000204890966,0.31249997951090336,1.0,1.0,True,0.9499903576834676,False,False,sampled_lang_638
28,,0.6012731660674843,0.39872683393251573,0.7142857142857143,0.5714285714285714,False,0.7940104460376436,False,False,sampled_lang_1214
28,,0.7986111349115769,0.20138886508842313,1.0,1.0,True,0.8801354000376059,True,False,Thai
10,,0.3888889004786809,0.6111110995213191,1.0,1.0,True,0.9071523280493258,False,False,sampled_lang_417
16,,0.444444457689921,0.555555542310079,0.3333333333333333,0.3333333333333333,False,0.8665783643820675,False,False,sampled_lang_1941
50,,0.4819709138347516,0.5180290861652483,0.2,0.1,False,0.5581192921981084,False,False,sampled_lang_1725
23,,0.5089352003526357,0.49106479964736427,0.6666666666666666,0.5,False,0.800250773229273,False,False,sampled_lang_994
54,,0.49803242224992983,0.5019675777500702,0.2222222222222222,0.1111111111111111,False,0.531362626477851,False,False,sampled_lang_1528
26,,0.605092610625757,0.39490738937424297,0.75,0.5,False,0.8104970653854713,False,False,sampled_lang_1429
20,,0.5975694622534017,0.4024305377465983,0.8571428571428571,0.5714285714285714,False,0.8537332949201355,False,False,sampled_lang_1238
10,,0.39722223406036694,0.6027777659396331,0.0,0.0,False,0.9099377582137249,False,False,sampled_lang_114
36,,0.7027777987221877,0.2972222012778123,0.9,0.9,False,0.7706662549996051,False,False,sampled_lang_1854
44,,0.5485185348656443,0.4514814651343557,0.4444444444444444,0.4444444444444444,False,0.6398747863792572,False,False,sampled_lang_2086
8,,0.5000000149011612,0.4999999850988388,1.0,1.0,False,0.95102714613343,False,False,sampled_lang_453
28,,0.4062500121071935,0.5937499878928065,0.25,0.25,False,0.7413274584704257,False,False,sampled_lang_520
56,,0.5538194609495501,0.44618053905044985,0.5,0.5,False,0.5351187174233889,False,False,sampled_lang_1787
42,,0.6958333540707826,0.3041666459292174,0.8,0.7,False,0.714079082796613,False,False,sampled_lang_1842
10,,0.550925942344798,0.44907405765520203,0.6666666666666666,0.3333333333333333,False,0.9335025440499987,False,False,sampled_lang_380
62,,0.48604168115183716,0.5139583188481629,0.1111111111111111,0.1111111111111111,False,0.45558509129473546,False,False,sampled_lang_1511
30,,0.6689815014186833,0.3310184985813167,0.75,0.75,False,0.8138588494549379,False,False,sampled_lang_1422
39,,0.5777777949968974,0.4222222050031026,0.7,0.5,False,0.6957230041698159,False,False,sampled_lang_1826
36,,0.5017361260640124,0.4982638739359876,0.0,0.0,False,0.6775364194842377,False,False,sampled_lang_885
30,,0.4766203845747643,0.5233796154252357,0.0,0.0,False,0.7279966120415138,False,False,sampled_lang_1975
60,,0.47280755377330247,0.5271924462266975,0.0,0.0,False,0.4681232601727773,False,False,sampled_lang_1491
19,,0.46585649536508655,0.5341435046349134,0.25,0.0,False,0.8383475739386144,False,False,sampled_lang_507
12,,0.5694444614152113,0.4305555385847887,0.3333333333333333,0.3333333333333333,False,0.9142975084917155,False,False,sampled_lang_347
10,,0.4409722353642185,0.5590277646357815,0.5,0.5,False,0.9244764056204301,False,False,sampled_lang_160
39,,0.458125013653189,0.5418749863468111,0.14285714285714285,0.0,False,0.6362937504004661,False,False,sampled_lang_1111
32,,0.5649305723917981,0.4350694276082019,0.5,0.375,False,0.7437147692187941,False,False,sampled_lang_1378
31,,0.5099537189015084,0.4900462810984916,0.42857142857142855,0.14285714285714285,False,0.7217076795478792,False,False,sampled_lang_1160
32,,0.4965277925754586,0.5034722074245415,0.2,0.2,False,0.7088635929676839,False,False,sampled_lang_723
52,,0.5548611276472609,0.4451388723527391,0.3,0.3,False,0.5720642300655914,False,False,sampled_lang_1747
16,,0.3750000111758709,0.6249999888241291,0.0,0.0,False,0.8468013441981153,False,False,sampled_lang_104
20,,0.6319444632778566,0.3680555367221434,1.0,0.6666666666666666,False,0.8732199449630689,False,False,sampled_lang_1069
18,,0.6458333525806665,0.35416664741933346,1.0,1.0,False,0.8963981723472166,False,False,sampled_lang_864
24,,0.5296527935626607,0.4703472064373393,0.4,0.4,False,0.7912424093393635,False,False,sampled_lang_753
31,,0.6854166870936752,0.3145833129063248,1.0,0.9,False,0.8112340522539669,False,False,sampled_lang_1877
10,,0.444444457689921,0.555555542310079,0.5,0.5,False,0.9254570942524046,False,False,sampled_lang_137
46,,0.5528935349960293,0.44710646500397067,0.5555555555555556,0.4444444444444444,False,0.6246192655402472,False,False,sampled_lang_1592
52,,0.5067129780641861,0.49328702193581386,0.1,0.0,False,0.5524955153218898,False,False,sampled_lang_1703
16,,0.4791666809469461,0.5208333190530539,0.75,0.5,False,0.8692856835810745,False,False,sampled_lang_615
16,,0.5347222381581862,0.4652777618418138,1.0,1.0,False,0.8721664518814166,False,False,sampled_lang_858
22,,0.770833356305957,0.22916664369404305,1.0,1.0,False,0.9234006620314961,False,False,sampled_lang_1259
20,,0.7222222437461217,0.27777775625387835,0.8333333333333334,0.8333333333333334,False,0.9232056962281977,False,False,sampled_lang_1022
14,,0.3333333432674408,0.6666666567325592,0.6666666666666666,0.6666666666666666,False,0.851443719218771,False,False,sampled_lang_405
16,,0.5127314967620704,0.4872685032379296,0.0,0.0,False,0.8710261498783167,False,False,sampled_lang_273
12,,0.37500001117587095,0.6249999888241291,0.0,0.0,False,0.8839404086889322,False,False,sampled_lang_90
10,,0.5166666820645333,0.48333331793546674,0.6666666666666666,0.3333333333333333,False,0.9317260817091825,False,False,sampled_lang_365
50,,0.4814814958307478,0.5185185041692522,0.0,0.0,False,0.557883302193288,False,False,sampled_lang_1279
14,,0.5486111274609963,0.4513888725390037,1.0,0.75,False,0.8930519325364835,False,False,sampled_lang_628
26,,0.5418981642979716,0.45810183570202845,0.875,0.75,False,0.7774248423344998,False,False,sampled_lang_1455
20,,0.4690972362024089,0.5309027637975912,0.25,0.25,False,0.8284329730814737,False,False,sampled_lang_532
44,,0.47777779201666515,0.5222222079833349,0.0,0.0,False,0.6042176486467487,False,False,sampled_lang_873
34,,0.7291666883975267,0.27083331160247326,1.0,0.9,False,0.7982766444893441,False,False,sampled_lang_1873
56,,0.5180555709948143,0.48194442900518575,0.1111111111111111,0.1111111111111111,False,0.5219056098518291,False,False,sampled_lang_1507
30,,0.7465278000260392,0.25347219997396075,0.875,0.875,False,0.8409983618739271,False,False,sampled_lang_1438
8,,0.1666666716337204,0.8333333283662796,0.0,0.0,False,0.8380252224599627,False,False,sampled_lang_34
36,,0.6399305746269723,0.36006942537302766,0.7777777777777778,0.6666666666666666,False,0.7488574461692618,False,False,sampled_lang_1637
18,,0.394675937688185,0.605324062311815,0.0,0.0,False,0.8348085125111093,False,False,sampled_lang_1943
34,,0.644907426627146,0.35509257337285405,0.6666666666666666,0.6666666666666666,False,0.7686306130422633,False,False,sampled_lang_1602
36,,0.4878472367612024,0.5121527632387977,0.0,0.0,False,0.6705564709523582,False,False,sampled_lang_668
32,,0.5486111274609963,0.4513888725390037,0.5714285714285714,0.42857142857142855,False,0.7337769019288007,False,False,sampled_lang_1186
26,,0.5645833501592279,0.4354166498407721,0.5,0.3333333333333333,False,0.7901960090050021,False,False,sampled_lang_970
28,,0.6863426130471958,0.3136573869528042,0.8571428571428571,0.7142857142857143,False,0.8386859835294822,False,False,sampled_lang_1224
39,,0.5344841429129953,0.4655158570870047,0.6,0.4,False,0.6738101550879627,False,False,sampled_lang_2077
50,,0.4961805703428884,0.5038194296571116,0.25,0.25,False,0.5648539741057281,False,False,sampled_lang_1332
6,,0.4666666805744171,0.5333333194255829,0.5,0.0,False,0.9693283179674913,False,False,sampled_lang_143
25,,0.5119444597015779,0.48805554029842213,0.5,0.3333333333333333,False,0.7802415235007482,False,False,sampled_lang_1997
24,,0.445833346620202,0.554166653379798,0.25,0.25,False,0.786688205476632,False,False,sampled_lang_515
15,,0.5393518679257896,0.4606481320742104,1.0,0.6,False,0.8824891606961729,False,False,sampled_lang_847
50,,0.48972223681708177,0.5102777631829183,0.125,0.125,False,0.5618213290596086,False,False,sampled_lang_1296
34,,0.5069444595525663,0.4930555404474337,0.2,0.2,False,0.6964445708193394,False,False,sampled_lang_1986
8,,0.3750000111758709,0.6249999888241291,1.0,1.0,True,0.921079467360421,False,False,sampled_lang_218
24,,0.4356481611314747,0.5643518388685254,0.4,0.4,False,0.7856075118306716,False,False,sampled_lang_752
22,,0.7986111349115769,0.20138886508842313,1.0,1.0,True,0.9327588713846112,True,False,Hebrew
56,,0.5005952530141389,0.4994047469858611,0.1,0.1,False,0.5148955980410648,False,False,sampled_lang_1706
20,,0.6250000186264515,0.3749999813735485,0.8,0.6,False,0.8695717985244166,False,False,sampled_lang_829
20,,0.5444444606701533,0.4555555393298467,0.5,0.5,False,0.8323399927587118,False,False,sampled_lang_563
10,,0.3796296409434742,0.6203703590565258,0.6666666666666666,0.6666666666666666,False,0.9040574062039325,False,False,sampled_lang_1933
26,,0.6180555739750465,0.3819444260249535,0.6,0.6,False,0.8181699567968476,False,False,sampled_lang_777
54,,0.5088734719557342,0.4911265280442658,0.0,0.0,False,0.5359558237066178,False,False,sampled_lang_1490
22,,0.6689815014186833,0.3310184985813167,0.8571428571428571,0.7142857142857143,False,0.8773093495543673,False,False,sampled_lang_1237
54,,0.5577050430759315,0.4422949569240685,0.4,0.3,False,0.5548724425465472,False,False,sampled_lang_1768
28,,0.769675948864056,0.230324051135944,1.0,1.0,False,0.8679540382520783,False,False,sampled_lang_1663
52,,0.5031911525624021,0.4968088474375979,0.0,0.0,False,0.5509517185697306,False,False,sampled_lang_1483
6,,0.416666679084301,0.583333320915699,1.0,1.0,True,0.9535761651369351,False,False,sampled_lang_206
28,,0.5370370530419879,0.4629629469580121,0.0,0.0,False,0.7596727624323384,False,False,sampled_lang_490
42,,0.5914352028113272,0.4085647971886728,0.6666666666666666,0.5555555555555556,False,0.6759523371229126,False,False,sampled_lang_1611
62,,0.48488758058834175,0.5151124194116583,0.0,0.0,False,0.4551389659324858,False,False,sampled_lang_1693
31,,0.5410879790886408,0.4589120209113592,0.42857142857142855,0.2857142857142857,False,0.7380379798241608,False,False,sampled_lang_2012
14,,0.6000000178813935,0.39999998211860655,0.75,0.75,False,0.8957166237715825,False,False,sampled_lang_610
50,,0.5442758098714764,0.4557241901285236,0.3,0.3,False,0.5858643071688254,False,False,sampled_lang_1744
12,,0.39583334513008595,0.604166654869914,1.0,1.0,True,0.8909039727976636,False,False,sampled_lang_448
24,,0.5250000156462192,0.47499998435378077,0.6,0.6,False,0.7910011514343227,False,False,sampled_lang_1980
40,,0.6010416845791041,0.3989583154208959,0.6666666666666666,0.5555555555555556,False,0.6975512169340969,False,False,sampled_lang_1613
42,,0.5420370531909995,0.4579629468090005,0.5,0.5,False,0.653557555183947,False,False,sampled_lang_2028
24,,0.5405092753676903,0.45949072463230967,0.0,0.0,False,0.7918053602088604,False,False,sampled_lang_503
12,,0.5486111274609963,0.4513888725390037,0.6666666666666666,0.3333333333333333,False,0.9132172148483532,False,False,sampled_lang_1932
2,,0.3333333432674408,0.6666666567325592,1.0,1.0,True,0.9628609309748214,False,False,sampled_lang_7
50,,0.5395833494141699,0.46041665058583015,0.3333333333333333,0.3333333333333333,False,0.5839439095135966,False,False,sampled_lang_1555
42,,0.48275464401683876,0.5172453559831612,0.25,0.25,False,0.6222787474929601,False,False,sampled_lang_2042
12,,0.416666679084301,0.583333320915699,0.5,0.5,False,0.8978675615983742,False,False,sampled_lang_173
42,,0.5754960488971501,0.4245039511028499,0.5,0.3,False,0.6691390280553203,False,False,sampled_lang_2081
50,,0.49226026599325007,0.50773973400675,0.1111111111111111,0.0,False,0.5630187949022872,False,False,sampled_lang_1517
22,,0.592592610253228,0.40740738974677204,0.4,0.4,False,0.8363037826235458,False,False,sampled_lang_733
56,,0.4738988236470946,0.5261011763529053,0.0,0.0,False,0.503513600870444,False,False,sampled_lang_1497
8,,0.5000000149011612,0.4999999850988388,0.0,0.0,False,0.95102714613343,False,False,sampled_lang_91
