complexity,simplicity,informativity,comm_cost,iff,sav,dlsav,deontic_priority,optimality,natural,dominant,name
8,,0.1750277214024852,0.8249722785975148,0.0,0.0,False,False,0.9049689057558441,False,False,sampled_lang_30
58,,0.31099051830752894,0.689009481692471,0.0,0.0,False,True,0.7587054167835339,False,False,sampled_lang_1684
49,,0.33940348153067823,0.6605965184693218,0.4,0.3,False,True,0.7972849792012702,False,False,sampled_lang_2072
6,,0.19077975439225756,0.8092202456077424,1.0,0.5,False,False,0.9284365769633873,False,False,sampled_lang_211
62,,0.3517569087339732,0.6482430912660269,0.2,0.2,False,True,0.7814177920651958,False,False,sampled_lang_1727
46,,0.37007217576580886,0.6299278242341911,0.375,0.375,False,True,0.8259686910754369,False,False,sampled_lang_1346
31,,0.3531996902502407,0.6468003097497592,0.5714285714285714,0.42857142857142855,False,True,0.8423222258070205,False,False,sampled_lang_1177
58,,0.32147368946897625,0.6785263105310237,0.1,0.1,False,True,0.7665311561359084,False,False,sampled_lang_1711
16,,0.32354029049960575,0.6764597095003942,0.0,0.0,False,True,0.8773188773287759,False,False,sampled_lang_265
19,,0.30342039173130747,0.6965796082686926,0.5,0.25,False,True,0.8478734563088212,False,False,sampled_lang_1965
22,,0.31503450064276295,0.684965499357237,0.25,0.25,False,True,0.8349141342853348,False,False,sampled_lang_506
16,,0.28295147431090595,0.717048525689094,0.3333333333333333,0.3333333333333333,False,True,0.8663970615390127,False,False,sampled_lang_341
18,,0.3145941212258445,0.6854058787741555,0.0,0.0,False,True,0.8606881075527475,False,False,sampled_lang_297
14,,0.23022912733438536,0.7697708726656146,0.0,0.0,False,True,0.8715078821003307,False,False,sampled_lang_126
30,,0.31261241384971195,0.687387586150288,0.16666666666666666,0.16666666666666666,False,True,0.8139539312696521,False,False,sampled_lang_913
30,,0.408404175758483,0.591595824241517,0.8888888888888888,0.6666666666666666,False,True,0.8854622432388315,False,False,sampled_lang_1650
46,,0.347596914358538,0.652403085641462,0.25,0.25,False,True,0.809190872419447,False,False,sampled_lang_1338
32,,0.3911921669511998,0.6088078330488003,0.6666666666666666,0.5555555555555556,False,True,0.8687536859468494,False,False,sampled_lang_1614
24,,0.2911790757715137,0.7088209242284863,0.8333333333333334,0.6666666666666666,False,False,0.8095335796184315,False,False,sampled_lang_1026
6,,0.27845529285145965,0.7215447071485404,1.0,0.5,False,True,0.9600488253035683,False,False,sampled_lang_220
10,,0.26925967789398947,0.7307403221060105,0.0,0.0,False,True,0.9211075637968346,False,False,sampled_lang_130
6,,0.15416359168484925,0.8458364083151507,0.0,0.0,False,False,0.915234254416567,False,False,sampled_lang_22
56,,0.3300612934039739,0.6699387065960261,0.1111111111111111,0.1111111111111111,False,True,0.7768016145109545,False,False,sampled_lang_1507
24,,0.33279595719574667,0.6672040428042534,0.2,0.0,False,True,0.8406002041341805,False,False,sampled_lang_731
17,,0.38652532563612957,0.6134746743638704,1.0,0.8,False,True,0.9091058135455306,False,False,sampled_lang_837
12,,0.2706947604694017,0.7293052395305983,0.0,0.0,False,True,0.9029660669608398,False,False,sampled_lang_1914
23,,0.3507596392618609,0.6492403607381392,1.0,0.7142857142857143,False,True,0.8559402453131624,False,False,sampled_lang_1261
50,,0.3639966849055959,0.6360033150944041,0.6,0.4,False,True,0.813713634155784,False,False,sampled_lang_1794
16,,0.42883100563554255,0.5711689943644574,0.75,0.75,False,True,0.9400897420992572,False,False,sampled_lang_587
25,,0.37812064853585187,0.6218793514641481,1.0,0.75,False,True,0.8725048816908281,False,False,sampled_lang_1471
20,,0.37961424306176383,0.6203857569382362,0.6666666666666666,0.6666666666666666,False,True,0.8858483582682932,False,False,sampled_lang_2001
27,,0.36142934476174315,0.6385706552382568,0.875,0.625,False,True,0.8561854046371966,False,False,sampled_lang_1433
40,,0.3087952789736957,0.6912047210263044,0.16666666666666666,0.16666666666666666,False,True,0.7918053476636012,False,False,sampled_lang_912
24,,0.3286408388161865,0.6713591611838134,0.5,0.16666666666666666,False,True,0.8374985676995262,False,False,sampled_lang_981
28,,0.352939979312058,0.647060020687942,0.0,0.0,False,True,0.8479179926670407,False,False,sampled_lang_490
12,,0.3353273689489418,0.6646726310510582,0.3333333333333333,0.0,False,True,0.9115656612760633,False,False,sampled_lang_345
6,,0.1912416908435705,0.8087583091564294,1.0,1.0,True,False,0.9286031396905063,False,False,sampled_lang_260
14,,0.41023036452934025,0.5897696354706597,1.0,1.0,True,True,0.942714733348625,False,False,sampled_lang_633
12,,0.3754619476271839,0.6245380523728161,1.0,1.0,True,True,0.930708704201676,False,False,sampled_lang_425
34,,0.41056141898611453,0.5894385810138855,0.7142857142857143,0.7142857142857143,False,True,0.8793529445116082,False,False,sampled_lang_1206
8,,0.14069044518822094,0.8593095548117791,0.5,0.5,False,False,0.8925882678495618,False,False,sampled_lang_131
8,,0.3774020807226984,0.6225979192773017,1.0,0.6666666666666666,False,True,0.9555099533042624,False,False,sampled_lang_436
14,,0.39634147522653024,0.6036585247734698,1.0,0.75,False,True,0.9346973400070129,False,False,sampled_lang_625
10,,0.21600148463394586,0.7839985153660541,1.0,0.6666666666666666,False,False,0.9019542513208645,False,False,sampled_lang_434
24,,0.2816980867396768,0.7183019132603232,0.0,0.0,False,True,0.8025434905043884,False,False,sampled_lang_468
26,,0.341756497825771,0.658243502174229,0.4,0.4,False,True,0.8434295817021072,False,False,sampled_lang_764
40,,0.4366043695856926,0.5633956304143074,0.8,0.8,False,True,0.8872143800738711,False,False,sampled_lang_1837
20,,0.5359848644584417,0.46401513554155827,1.0,1.0,True,True,0.9998769901838227,False,True,sampled_lang_866
23,,0.3693089540956951,0.6306910459043049,0.875,0.5,False,True,0.8697872113711356,False,False,sampled_lang_1439
12,,0.23655765671737314,0.7634423432826268,0.5,0.5,False,False,0.891577830543338,False,False,sampled_lang_191
10,,0.29997537232996,0.7000246276700399,0.0,0.0,False,True,0.9283375752156156,False,False,sampled_lang_80
12,,0.35157983309430324,0.6484201669056968,0.6666666666666666,0.6666666666666666,False,True,0.9143393007323997,False,False,sampled_lang_403
6,,0.30922026050890367,0.6907797394910964,1.0,1.0,True,True,0.9693474416396519,False,False,sampled_lang_250
18,,0.4206085368021717,0.5793914631978283,0.8,0.8,False,True,0.9228965385379138,False,False,sampled_lang_822
8,,0.20879527599346348,0.7912047240065365,1.0,1.0,True,False,0.9171440947575136,False,False,sampled_lang_200
25,,0.30825383812648455,0.6917461618735155,0.3333333333333333,0.16666666666666666,False,True,0.8203499102866192,False,False,sampled_lang_955
33,,0.3274185036397401,0.6725814963602599,0.625,0.375,False,True,0.8192169648184318,False,False,sampled_lang_1391
38,,0.3754234529229078,0.6245765470770922,0.2857142857142857,0.2857142857142857,False,True,0.8454028295971164,False,False,sampled_lang_2027
10,,0.26952452145940886,0.7304754785405911,0.5,0.0,False,True,0.9211965114593855,False,False,sampled_lang_1913
29,,0.2979631771480407,0.7020368228519593,0.16666666666666666,0.0,False,True,0.8049482945929609,False,False,sampled_lang_907
32,,0.3059387152850486,0.6940612847149514,0.0,0.0,False,True,0.8051122860856941,False,False,sampled_lang_894
8,,0.342562833564674,0.657437166435326,0.5,0.5,False,True,0.9523398609482224,False,False,sampled_lang_171
44,,0.29003039379591544,0.7099696062040846,0.0,0.0,False,True,0.7700775833368988,False,False,sampled_lang_1085
12,,0.2904348448221761,0.7095651551778239,0.0,0.0,False,True,0.9071410481329092,False,False,sampled_lang_95
18,,0.3085555852817366,0.6914444147182635,0.3333333333333333,0.3333333333333333,False,True,0.8569226186049956,False,False,sampled_lang_326
18,,0.32240084725303375,0.6775991527469662,0.0,0.0,False,True,0.8654832561651074,False,False,sampled_lang_296
26,,0.42901372716517305,0.570986272834827,0.875,0.75,False,True,0.9085666058756284,False,False,sampled_lang_1449
14,,0.2868522710108821,0.7131477289891179,0.75,0.5,False,True,0.886797770764834,False,False,sampled_lang_616
4,,0.10901700250986147,0.8909829974901385,1.0,1.0,True,False,0.916744391654978,False,False,sampled_lang_2
34,,0.3410014883592361,0.658998511640764,0.2,0.2,False,True,0.827426556576888,False,False,sampled_lang_729
31,,0.42671379690035816,0.5732862030996418,1.0,0.9,False,True,0.8972003077166528,False,False,sampled_lang_1869
42,,0.3789791317674809,0.6210208682325191,0.4444444444444444,0.4444444444444444,False,True,0.84033723502118,False,False,sampled_lang_1572
12,,0.33168576992442456,0.6683142300755754,0.6666666666666666,0.6666666666666666,False,True,0.9112343005763702,False,False,sampled_lang_381
18,,0.3226754428102031,0.6773245571897969,0.25,0.25,False,True,0.8656502611046298,False,False,sampled_lang_541
22,,0.4351428539800107,0.5648571460199894,0.8571428571428571,0.8571428571428571,False,True,0.9208615930537143,False,False,sampled_lang_1230
14,,0.28524575868576046,0.7147542413142396,0.6666666666666666,0.6666666666666666,False,True,0.8865575181611682,False,False,sampled_lang_398
13,,0.3513981380901201,0.6486018619098799,1.0,0.6,False,True,0.9098384063582035,False,False,sampled_lang_861
22,,0.30395418496393584,0.6960458150360642,0.8,0.6,False,False,0.8286167870171135,False,False,sampled_lang_815
20,,0.374183923445218,0.625816076554782,0.75,0.75,False,True,0.8825583297604005,False,False,sampled_lang_592
26,,0.4500133582418608,0.5499866417581392,0.875,0.875,False,True,0.9242430148988008,False,False,sampled_lang_1447
33,,0.3933727636327589,0.6066272363672411,1.0,0.7,False,True,0.8684515923142205,False,False,sampled_lang_1887
27,,0.3698473666928365,0.6301526333071634,0.875,0.625,False,True,0.8624691904999627,False,False,sampled_lang_1444
14,,0.2971857894267534,0.7028142105732467,0.0,0.0,False,True,0.8880363654646684,False,False,sampled_lang_301
28,,0.39499672689048576,0.6050032731095143,0.6666666666666666,0.6666666666666666,False,True,0.8793133099338435,False,False,sampled_lang_988
10,,0.22727273404598236,0.7727272659540176,1.0,1.0,True,False,0.9060181817979607,False,False,sampled_lang_456
62,,0.30554509410225766,0.6944549058977423,0.0,0.0,False,True,0.7469208236109728,False,False,sampled_lang_1681
20,,0.3973392579613662,0.6026607420386338,1.0,0.6666666666666666,False,True,0.8965871218076746,False,False,sampled_lang_1058
29,,0.42868472575929345,0.5713152742407066,1.0,0.7777777777777778,False,True,0.9025314446605099,False,False,sampled_lang_1677
18,,0.3889658898872331,0.611034110112767,0.8,0.8,False,True,0.9037806817696393,False,False,sampled_lang_803
28,,0.34303708832135527,0.6569629116786447,0.16666666666666666,0.16666666666666666,False,True,0.8405256314305953,False,False,sampled_lang_926
24,,0.2915044843383275,0.7084955156616726,0.0,0.0,False,True,0.8097765300102434,False,False,sampled_lang_504
28,,0.36714324203312276,0.6328567579668772,0.5714285714285714,0.42857142857142855,False,True,0.8585206615054681,False,False,sampled_lang_1191
22,,0.4379157558446977,0.5620842441553022,1.0,1.0,False,True,0.9229318950656155,False,False,sampled_lang_1066
48,,0.34369740081537103,0.656302599184629,0.14285714285714285,0.14285714285714285,False,True,0.8024200496064996,False,False,sampled_lang_1118
28,,0.19770880116195214,0.8022911988380479,0.25,0.25,False,False,0.7320959052982403,False,False,sampled_lang_509
48,,0.3222853631402055,0.6777146368597945,0.125,0.0,False,True,0.7864362854632674,False,False,sampled_lang_2040
14,,0.36401875520271426,0.6359812447972857,1.0,0.8,False,True,0.9140352973813092,False,False,sampled_lang_853
34,,0.37208596206217165,0.6279140379378283,0.6666666666666666,0.5555555555555556,False,True,0.8506311277793094,False,False,sampled_lang_1612
32,,0.3248044565880323,0.6751955434119676,0.3333333333333333,0.3333333333333333,False,True,0.8191955000435871,False,False,sampled_lang_942
40,,0.48884168328833455,0.5111583167116655,0.7777777777777778,0.7777777777777778,False,True,0.9262093570169765,False,False,sampled_lang_1893
12,,0.2629342280873438,0.7370657719126562,0.0,0.0,False,False,0.9007541562803418,False,False,sampled_lang_100
32,,0.33776716330595985,0.6622328366940402,0.2857142857142857,0.2857142857142857,False,True,0.8288720876516785,False,False,sampled_lang_1146
8,,0.269101079712372,0.7308989202876279,0.5,0.5,False,True,0.9388879593237441,False,False,sampled_lang_153
18,,0.43730753951713563,0.5626924604828644,1.0,0.8333333333333334,False,True,0.9330137682700635,False,False,sampled_lang_1065
30,,0.3010747810840849,0.6989252189159151,0.2,0.0,False,True,0.8053411386582091,False,False,sampled_lang_701
16,,0.4405898546350761,0.5594101453649238,1.0,0.8333333333333334,False,True,0.9472139213348776,False,False,sampled_lang_1060
25,,0.3543052581570497,0.6456947418429503,0.75,0.625,False,True,0.8547268042560228,False,False,sampled_lang_1432
20,,0.28181203106433395,0.718187968935666,0.0,0.0,False,True,0.8286508173625489,False,False,sampled_lang_286
32,,0.3685734486126601,0.6314265513873398,0.625,0.5,False,True,0.8518687347100622,False,False,sampled_lang_1398
40,,0.33302025300599536,0.6669797469940046,0.5,0.5,False,True,0.8098892051883376,False,False,sampled_lang_1365
46,,0.3171012043259372,0.6828987956740629,0.25,0.25,False,True,0.7864261541120116,False,False,sampled_lang_2038
28,,0.32794639435104606,0.6720536056489539,0.3333333333333333,0.3333333333333333,False,True,0.8292606121049992,False,False,sampled_lang_945
12,,0.3739529552195615,0.6260470447804385,0.6666666666666666,0.3333333333333333,False,True,0.929674503944999,False,False,sampled_lang_1940
22,,0.31162438310662577,0.6883756168933742,0.25,0.25,False,True,0.8329760175851191,False,False,sampled_lang_539
42,,0.30379173731189074,0.6962082626881092,0.0,0.0,False,True,0.784210283387957,False,False,sampled_lang_886
20,,0.2996530433394883,0.7003469566605117,0.5,0.5,False,False,0.8394173544277638,False,False,sampled_lang_548
16,,0.29477704746451794,0.7052229525354821,0.0,0.0,False,True,0.8677600531427163,False,False,sampled_lang_108
36,,0.3500652974492652,0.6499347025507348,0.5,0.375,False,True,0.8303329563778247,False,False,sampled_lang_1383
38,,0.3561660921617555,0.6438339078382445,0.5,0.5,False,True,0.8310273129193443,False,False,sampled_lang_1385
7,,0.3207224781465967,0.6792775218534033,1.0,0.6666666666666666,False,True,0.9603815372104723,False,False,sampled_lang_449
26,,0.3078498490366751,0.6921501509633249,0.0,0.0,False,True,0.8181184692270578,False,False,sampled_lang_492
40,,0.2898189295537588,0.7101810704462412,0.0,0.0,False,True,0.7776395684104584,False,False,sampled_lang_883
52,,0.3097117608931006,0.6902882391068994,0.1111111111111111,0.1111111111111111,False,True,0.7693304529097325,False,False,sampled_lang_1503
34,,0.34606225881473157,0.6539377411852685,0.5,0.5,False,True,0.8312043329380057,False,False,sampled_lang_969
18,,0.36956455893208817,0.6304354410679118,0.5,0.5,False,True,0.8927542220668587,False,False,sampled_lang_576
40,,0.315346564378761,0.684653435621239,0.0,0.0,False,True,0.796695735853602,False,False,sampled_lang_875
40,,0.3249671608714391,0.6750328391285609,0.375,0.25,False,True,0.8038774475096664,False,False,sampled_lang_1349
38,,0.34306865397886166,0.6569313460211383,0.42857142857142855,0.42857142857142855,False,True,0.8212499628097215,False,False,sampled_lang_1159
28,,0.31846283900559064,0.6815371609944094,0.2,0.0,False,True,0.8221811727809824,False,False,sampled_lang_707
33,,0.3639222618106621,0.6360777381893379,0.7777777777777778,0.6666666666666666,False,True,0.8464668041713612,False,False,sampled_lang_1629
60,,0.30915481951163437,0.6908451804883656,0.0,0.0,False,True,0.7534753228773071,False,False,sampled_lang_1282
46,,0.3749761444592197,0.6250238555407803,0.6,0.5,False,True,0.8296294525664066,False,False,sampled_lang_1805
56,,0.35302980028870223,0.6469701997112978,0.3333333333333333,0.3333333333333333,False,True,0.7939474618703126,False,False,sampled_lang_1557
31,,0.3635388545560724,0.6364611454439276,0.8,0.5,False,True,0.8500404976789809,False,False,sampled_lang_1832
46,,0.33890044739984765,0.6610995526001524,0.125,0.125,False,True,0.8026991391911578,False,False,sampled_lang_2043
26,,0.3468496038328584,0.6531503961671417,0.6666666666666666,0.5,False,True,0.8472314985475078,False,False,sampled_lang_1006
60,,0.3031953260269733,0.6968046739730267,0.1111111111111111,0.1111111111111111,False,True,0.7490265683554211,False,False,sampled_lang_2060
34,,0.29584360740432736,0.7041563925956726,0.0,0.0,False,True,0.7937164465558615,False,False,sampled_lang_887
20,,0.4383109681419321,0.5616890318580678,0.8333333333333334,0.8333333333333334,False,True,0.9266009663788689,False,False,sampled_lang_1031
16,,0.2888745261421856,0.7111254738578143,0.0,0.0,False,True,0.8671540207259001,False,False,sampled_lang_302
24,,0.46243431615494296,0.5375656838450571,0.8333333333333334,0.8333333333333334,False,True,0.9373750599871724,False,False,sampled_lang_1029
32,,0.458731125603584,0.541268874396416,0.8888888888888888,0.8888888888888888,False,True,0.9191709193007623,False,False,sampled_lang_1652
21,,0.3868615127201407,0.6131384872798593,1.0,0.8571428571428571,False,True,0.8863864501342889,False,False,sampled_lang_1268
8,,0.16819106192305322,0.8318089380769468,0.0,0.0,False,True,0.9025038572505326,False,False,sampled_lang_53
16,,0.2726040978014953,0.7273959021985047,0.3333333333333333,0.3333333333333333,False,True,0.864724486678478,False,False,sampled_lang_348
12,,0.3639135363443595,0.6360864636556405,1.0,0.5,False,True,0.922793252984903,False,False,sampled_lang_650
6,,0.2302907188612271,0.7697092811387729,0.0,0.0,False,True,0.9426826440741775,False,False,sampled_lang_11
31,,0.30637729828243415,0.6936227017175658,0.3333333333333333,0.16666666666666666,False,True,0.8073695744741168,False,False,sampled_lang_2005
12,,0.2651977166987774,0.7348022833012227,0.0,0.0,False,True,0.9014306685769491,False,False,sampled_lang_75
26,,0.33792961095800483,0.6620703890419952,0.4,0.4,False,True,0.8405726282064635,False,False,sampled_lang_743
32,,0.4120550135120265,0.5879449864879736,0.6666666666666666,0.6666666666666666,False,True,0.8843272584183701,False,False,sampled_lang_992
24,,0.3434715652169513,0.6565284347830487,0.4,0.2,False,True,0.8485697486473427,False,False,sampled_lang_738
38,,0.393770028980888,0.606229971019112,0.625,0.625,False,True,0.8590985381460257,False,False,sampled_lang_1409
44,,0.35802210149685876,0.6419778985031412,0.5,0.4,False,True,0.8208333169042027,False,False,sampled_lang_1780
56,,0.3530411653918695,0.6469588346081305,0.2,0.2,False,True,0.7939559472714646,False,False,sampled_lang_2080
40,,0.30578345331113516,0.6942165466888648,0.14285714285714285,0.14285714285714285,False,True,0.7895569243401159,False,False,sampled_lang_1119
8,,0.2966371115751383,0.7033628884248617,0.5,0.5,False,True,0.9475338993413966,False,False,sampled_lang_147
50,,0.307893945636964,0.692106054363036,0.0,0.0,False,True,0.7718332584374421,False,False,sampled_lang_1495
28,,0.3630859002024238,0.6369140997975762,0.6666666666666666,0.5,False,True,0.8554918404149958,False,False,sampled_lang_989
51,,0.30507053138794205,0.694929468612058,0.1111111111111111,0.0,False,True,0.7677955519696781,False,False,sampled_lang_1514
23,,0.2969327509039786,0.7030672490960215,0.4,0.2,False,True,0.8179140854014515,False,False,sampled_lang_765
38,,0.323655774612434,0.676344225387566,0.2857142857142857,0.14285714285714285,False,True,0.8067584072825882,False,False,sampled_lang_1145
6,,0.18865484671621788,0.8113451532837821,1.0,0.5,False,False,0.9276704390049257,False,False,sampled_lang_225
44,,0.2960261236288683,0.7039738763711316,0.0,0.0,False,True,0.7745535195823745,False,False,sampled_lang_881
44,,0.41309052105705313,0.5869094789429469,0.7,0.6,False,True,0.8619413950382444,False,False,sampled_lang_1825
28,,0.28148867554841484,0.7185113244515852,0.4,0.4,False,True,0.7945799840751377,False,False,sampled_lang_750
12,,0.348248758017613,0.651751241982387,1.0,0.75,False,True,0.9127413897312743,False,False,sampled_lang_631
32,,0.3491764803906665,0.6508235196093335,0.6666666666666666,0.6666666666666666,False,True,0.8373890596118846,False,False,sampled_lang_1897
8,,0.3101210365889639,0.689878963411036,0.5,0.5,False,True,0.9493879249378547,False,False,sampled_lang_178
38,,0.4009428755443311,0.5990571244556688,0.7777777777777778,0.6666666666666666,False,True,0.8644527567246039,False,False,sampled_lang_1638
26,,0.30751751142309164,0.6924824885769083,0.0,0.0,False,True,0.8178703908976559,False,False,sampled_lang_476
10,,0.35915559089583593,0.6408444091041641,1.0,0.5,False,True,0.9337917331987953,False,False,sampled_lang_642
19,,0.3408667568942699,0.6591332431057302,0.7142857142857143,0.42857142857142855,False,True,0.8697320349750095,False,False,sampled_lang_1209
13,,0.32964811691141066,0.6703518830885893,1.0,0.75,False,True,0.9010199265195303,False,False,sampled_lang_645
20,,0.2920054287566402,0.7079945712433597,0.75,0.75,False,False,0.8348527842233012,False,False,sampled_lang_586
36,,0.4290760885861003,0.5709239114138998,0.75,0.75,False,True,0.8893140703630229,False,False,sampled_lang_1423
28,,0.3416251025685087,0.6583748974314914,0.2,0.0,False,True,0.8394717470300557,False,False,sampled_lang_1973
22,,0.3009798274802039,0.6990201725197961,0.0,0.0,False,True,0.8269263367929274,False,False,sampled_lang_484
39,,0.345154605014174,0.654845394985826,0.6,0.4,False,True,0.8208773194263108,False,False,sampled_lang_2077
26,,0.43131006459092225,0.5686899354090778,0.8333333333333334,0.8333333333333334,False,True,0.9102810414382659,False,False,sampled_lang_1023
22,,0.30706455706944313,0.6929354429305569,0.5,0.25,False,True,0.830384525190182,False,False,sampled_lang_545
31,,0.4126426993306414,0.5873573006693587,1.0,0.8,False,True,0.8866962638343863,False,False,sampled_lang_1885
16,,0.29981215478382944,0.7001878452161705,0.0,0.0,False,True,0.8682182150754186,False,False,sampled_lang_298
38,,0.3478419973090957,0.6521580026909043,0.5555555555555556,0.3333333333333333,False,True,0.8248132355966143,False,False,sampled_lang_1590
20,,0.26014721149775555,0.7398527885022445,0.3333333333333333,0.3333333333333333,False,True,0.8232251101182523,False,False,sampled_lang_329
50,,0.38913731963694254,0.6108626803630575,0.5,0.5,False,True,0.8324811932940311,False,False,sampled_lang_1788
14,,0.2531873689646401,0.7468126310353599,0.6666666666666666,0.6666666666666666,False,True,0.8792662628246287,False,False,sampled_lang_405
16,,0.16481892582846852,0.8351810741715315,0.0,0.0,False,True,0.830135462410591,False,False,sampled_lang_67
44,,0.2888411640651463,0.7111588359348537,0.0,0.0,False,True,0.7691898642361155,False,False,sampled_lang_892
36,,0.4123521926290378,0.5876478073709622,0.7777777777777778,0.7777777777777778,False,True,0.8768298407525481,False,False,sampled_lang_1628
62,,0.2979391515643561,0.7020608484356439,0.1,0.0,False,True,0.74124284185111,False,False,sampled_lang_1701
14,,0.29640409029858705,0.703595909701413,0.5,0.25,False,True,0.8879614615089624,False,False,sampled_lang_1948
44,,0.3069968063899173,0.6930031936100827,0.4,0.2,False,True,0.7827430779923426,False,False,sampled_lang_1755
46,,0.3773605064420802,0.6226394935579198,0.6,0.5,False,True,0.8314094955702559,False,False,sampled_lang_1799
42,,0.3685534313664364,0.6314465686335635,0.4444444444444444,0.4444444444444444,False,True,0.8325545708265687,False,False,sampled_lang_1569
4,,0.1818181872367859,0.8181818127632141,1.0,1.0,True,True,0.9429935358831377,False,False,sampled_lang_5
36,,0.31183995345057186,0.6881600465494282,0.0,0.0,False,True,0.8017978717375387,False,False,sampled_lang_891
26,,0.40522605297344966,0.5947739470265503,0.5,0.5,False,True,0.8908092056294599,False,False,sampled_lang_1998
26,,0.40819014520270797,0.5918098547972921,0.6666666666666666,0.5,False,True,0.8930219993445034,False,False,sampled_lang_997
28,,0.3276361270345808,0.6723638729654192,0.4,0.2,False,True,0.8290290185586509,False,False,sampled_lang_757
26,,0.41295322327846834,0.5870467767215317,0.8571428571428571,0.7142857142857143,False,True,0.8965776082533186,False,False,sampled_lang_1242
32,,0.43270511267388745,0.5672948873261126,0.8888888888888888,0.7777777777777778,False,True,0.8997429357753015,False,False,sampled_lang_1644
36,,0.32630179059950243,0.6736982094004975,0.25,0.125,False,True,0.8125935827806988,False,False,sampled_lang_1339
26,,0.48796400403083984,0.5120359959691602,1.0,1.0,False,True,0.952573011109049,False,False,sampled_lang_1456
38,,0.3523368956117328,0.6476631043882672,0.625,0.375,False,True,0.8281687079233819,False,False,sampled_lang_1395
52,,0.34934354740722473,0.6506564525927753,0.3,0.3,False,True,0.7989152975124671,False,False,sampled_lang_1752
25,,0.34615218244392054,0.6538478175560795,0.8888888888888888,0.5555555555555556,False,True,0.8486408792858153,False,False,sampled_lang_1641
54,,0.319322348762667,0.6806776512373329,0.0,0.0,False,True,0.7726448497019814,False,False,sampled_lang_1289
27,,0.3051740051530363,0.6948259948469637,0.5714285714285714,0.14285714285714285,False,True,0.814191045671854,False,False,sampled_lang_1179
52,,0.3832879210065111,0.6167120789934889,0.6,0.6,False,True,0.8242544860868177,False,False,sampled_lang_2085
10,,0.14212244818729114,0.8578775518127089,0.5,0.5,False,False,0.8753164495527066,False,False,sampled_lang_146
30,,0.3056505182657018,0.6943494817342982,0.0,0.0,False,True,0.808756931009408,False,False,sampled_lang_1975
48,,0.31668438366803575,0.6833156163319642,0.125,0.125,False,True,0.7822551478338851,False,False,sampled_lang_1300
30,,0.309256702162285,0.690743297837715,0.0,0.0,False,True,0.8114490085811292,False,False,sampled_lang_667
16,,0.1462798762491079,0.8537201237508921,0.0,0.0,False,False,0.8234510275256585,False,False,sampled_lang_93
40,,0.3044161214152487,0.6955838785847512,0.3333333333333333,0.3333333333333333,False,True,0.7885363243928731,False,False,sampled_lang_938
18,,0.340393272031674,0.659606727968326,0.5,0.5,False,True,0.8761573647465749,False,False,sampled_lang_546
33,,0.2942794392539092,0.7057205607460908,0.3333333333333333,0.16666666666666666,False,True,0.7944787682757497,False,False,sampled_lang_953
44,,0.3363569739726461,0.6636430260273539,0.3,0.3,False,True,0.804660202295393,False,False,sampled_lang_2070
28,,0.35685617389374474,0.6431438261062552,0.2,0.2,False,True,0.8508415953079989,False,False,sampled_lang_1983
12,,0.29351442116426263,0.7064855788357374,1.0,1.0,True,True,0.9075905160580863,False,False,sampled_lang_464
43,,0.30299977292925084,0.6970002270707492,0.375,0.125,False,True,0.7816892591555119,False,False,sampled_lang_1344
50,,0.3033215886569988,0.6966784113430011,0.0,0.0,False,True,0.7684200238332316,False,False,sampled_lang_2014
42,,0.32785580348031623,0.6721441965196837,0.0,0.0,False,True,0.8021740656346502,False,False,sampled_lang_1090
42,,0.33884578491977557,0.6611542150802244,0.2857142857142857,0.2857142857142857,False,True,0.8103780957227109,False,False,sampled_lang_1122
42,,0.3244107840789689,0.675589215921031,0.2857142857142857,0.14285714285714285,False,True,0.7996024266531074,False,False,sampled_lang_1131
8,,0.16297118002321664,0.8370288199767834,1.0,1.0,True,False,0.9006218052493546,False,False,sampled_lang_246
56,,0.2959739761361423,0.7040260238638577,0.1111111111111111,0.0,False,True,0.7513554779434872,False,False,sampled_lang_1499
30,,0.42950594611718323,0.5704940538828167,0.75,0.75,False,True,0.9012142933484404,False,False,sampled_lang_1422
30,,0.3775317308867002,0.6224682691132998,0.5714285714285714,0.5714285714285714,False,True,0.8624157820072305,False,False,sampled_lang_1176
40,,0.30320995401459816,0.6967900459854018,0.16666666666666666,0.16666666666666666,False,True,0.7876358652319015,False,False,sampled_lang_915
20,,0.39498646163601214,0.6050135383639879,0.5,0.5,False,True,0.895161671594313,False,False,sampled_lang_584
26,,0.42239469108058186,0.5776053089194182,0.8571428571428571,0.7142857142857143,False,True,0.9036256279737022,False,False,sampled_lang_1241
20,,0.38393925140286245,0.6160607485971376,0.8571428571428571,0.5714285714285714,False,True,0.8884686857551609,False,False,sampled_lang_1238
20,,0.3963414752265302,0.6036585247734698,1.0,0.6666666666666666,False,True,0.8959826275264301,False,False,sampled_lang_1043
26,,0.3723823712850974,0.6276176287149027,0.25,0.25,False,True,0.8662916383567327,False,False,sampled_lang_524
28,,0.2740053050371447,0.7259946949628553,0.6666666666666666,0.5,False,False,0.7889937384190512,False,False,sampled_lang_996
60,,0.3091296329765508,0.6908703670234492,0.0,0.0,False,True,0.7534565222232749,False,False,sampled_lang_1496
36,,0.40081430323204903,0.599185696767951,0.7,0.7,False,True,0.8682168060457298,False,False,sampled_lang_1816
