,name,naturalness,simplicity,informativity,optimality,Language,comm_cost,complexity,counts
2495,sampled_lang_14,0.75,0.5135135135135135,0.704,0.787,artificial,0.296,36,1
4840,sampled_lang_14,0.714,0.5135135135135135,0.703,0.787,artificial,0.297,36,1
7474,sampled_lang_14,0.625,0.5135135135135135,0.701,0.786,artificial,0.299,36,1
1500,sampled_lang_14,0.571,0.5135135135135135,0.694,0.782,artificial,0.306,36,1
10165,sampled_lang_5,0.714,0.5135135135135135,0.692,0.781,artificial,0.308,36,1
5888,sampled_lang_172,0.8,0.5135135135135135,0.691,0.78,artificial,0.309,36,1
11389,sampled_lang_14,0.571,0.5135135135135135,0.69,0.78,artificial,0.31,36,1
4022,sampled_lang_14,0.75,0.5135135135135135,0.688,0.779,artificial,0.312,36,1
11241,sampled_lang_14,0.625,0.5135135135135135,0.686,0.778,artificial,0.314,36,1
1918,sampled_lang_14,0.571,0.5135135135135135,0.683,0.776,artificial,0.317,36,1
8876,sampled_lang_14,0.75,0.5135135135135135,0.679,0.774,artificial,0.321,36,1
11617,sampled_lang_14,0.625,0.5135135135135135,0.672,0.77,artificial,0.328,36,1
13577,sampled_lang_14,0.714,0.5135135135135135,0.671,0.769,artificial,0.329,36,1
8882,sampled_lang_207,1.0,0.5135135135135135,0.668,0.768,artificial,0.332,36,1
108,sampled_lang_14,0.625,0.5135135135135135,0.667,0.767,artificial,0.333,36,1
6168,sampled_lang_14,0.778,0.5135135135135135,0.666,0.767,artificial,0.334,36,1
5740,sampled_lang_14,0.571,0.5135135135135135,0.659,0.764,artificial,0.341,36,1
12036,sampled_lang_14,0.571,0.5135135135135135,0.657,0.764,artificial,0.343,36,1
5807,sampled_lang_5,0.75,0.5135135135135135,0.655,0.762,artificial,0.345,36,1
8080,sampled_lang_14,0.7,0.5135135135135135,0.652,0.762,artificial,0.348,36,1
14416,sampled_lang_14,0.625,0.5135135135135135,0.651,0.761,artificial,0.349,36,1
1975,sampled_lang_14,0.571,0.5135135135135135,0.65,0.76,artificial,0.35,36,1
11662,sampled_lang_14,0.571,0.5135135135135135,0.649,0.76,artificial,0.351,36,1
11390,sampled_lang_149,0.778,0.5135135135135135,0.648,0.76,artificial,0.352,36,1
13799,sampled_lang_14,0.667,0.5135135135135135,0.647,0.759,artificial,0.353,36,1
241,sampled_lang_14,0.714,0.5135135135135135,0.644,0.758,artificial,0.356,36,1
10791,sampled_lang_14,0.625,0.5135135135135135,0.641,0.757,artificial,0.359,36,1
2572,sampled_lang_158,0.667,0.5135135135135135,0.64,0.756,artificial,0.36,36,1
102,sampled_lang_157,0.667,0.5135135135135135,0.639,0.756,artificial,0.361,36,1
5282,sampled_lang_14,0.5,0.5135135135135135,0.637,0.755,artificial,0.363,36,1
2589,sampled_lang_14,0.625,0.5135135135135135,0.636,0.754,artificial,0.364,36,1
2763,sampled_lang_179,0.667,0.5135135135135135,0.635,0.754,artificial,0.365,36,1
15135,sampled_lang_91,0.7,0.5135135135135135,0.632,0.753,artificial,0.368,36,1
2223,sampled_lang_115,0.5,0.5135135135135135,0.628,0.751,artificial,0.372,36,1
6299,sampled_lang_14,0.571,0.5135135135135135,0.627,0.75,artificial,0.373,36,1
11333,sampled_lang_108,0.6,0.5135135135135135,0.626,0.75,artificial,0.374,36,1
5713,sampled_lang_14,0.75,0.5135135135135135,0.625,0.749,artificial,0.375,36,1
5344,sampled_lang_104,0.556,0.5135135135135135,0.622,0.748,artificial,0.378,36,1
941,sampled_lang_14,0.714,0.5135135135135135,0.62,0.747,artificial,0.38,36,1
4650,sampled_lang_122,0.625,0.5135135135135135,0.619,0.747,artificial,0.381,36,1
1966,sampled_lang_14,0.625,0.5135135135135135,0.618,0.746,artificial,0.382,36,1
3425,sampled_lang_153,0.625,0.5135135135135135,0.615,0.745,artificial,0.385,36,1
5827,sampled_lang_14,0.5,0.5135135135135135,0.611,0.743,artificial,0.389,36,1
8485,sampled_lang_14,0.625,0.5135135135135135,0.607,0.741,artificial,0.393,36,1
7920,sampled_lang_14,0.571,0.5135135135135135,0.606,0.74,artificial,0.394,36,1
9991,sampled_lang_14,0.5,0.5135135135135135,0.604,0.74,artificial,0.396,36,1
6574,sampled_lang_14,0.714,0.5135135135135135,0.602,0.739,artificial,0.398,36,1
1662,sampled_lang_14,0.625,0.5135135135135135,0.6,0.738,artificial,0.4,36,1
11110,sampled_lang_78,0.6,0.5135135135135135,0.598,0.737,artificial,0.402,36,1
11751,sampled_lang_14,0.571,0.5135135135135135,0.597,0.736,artificial,0.403,36,1
10452,sampled_lang_14,0.571,0.5135135135135135,0.592,0.734,artificial,0.408,36,1
1312,sampled_lang_14,0.571,0.5135135135135135,0.589,0.732,artificial,0.411,36,1
1021,sampled_lang_167,0.6,0.5135135135135135,0.588,0.732,artificial,0.412,36,1
3916,sampled_lang_144,0.625,0.5135135135135135,0.587,0.731,artificial,0.413,36,1
7478,sampled_lang_14,0.571,0.5135135135135135,0.58,0.728,artificial,0.42,36,1
8495,sampled_lang_14,0.571,0.5135135135135135,0.578,0.727,artificial,0.422,36,1
1863,sampled_lang_84,0.429,0.5135135135135135,0.576,0.726,artificial,0.424,36,1
12640,sampled_lang_14,0.714,0.5135135135135135,0.574,0.725,artificial,0.426,36,1
1767,sampled_lang_14,0.625,0.5135135135135135,0.573,0.724,artificial,0.427,36,1
3526,sampled_lang_14,0.5,0.5135135135135135,0.572,0.724,artificial,0.428,36,1
13213,sampled_lang_14,0.714,0.5135135135135135,0.571,0.723,artificial,0.429,36,1
10650,sampled_lang_14,0.5,0.5135135135135135,0.57,0.723,artificial,0.43,36,1
2571,sampled_lang_14,0.571,0.5135135135135135,0.567,0.721,artificial,0.433,36,1
12398,sampled_lang_14,0.5,0.5135135135135135,0.566,0.721,artificial,0.434,36,1
10123,sampled_lang_14,0.429,0.5135135135135135,0.563,0.719,artificial,0.437,36,1
2202,sampled_lang_14,0.714,0.5135135135135135,0.562,0.719,artificial,0.438,36,1
12371,sampled_lang_14,0.333,0.5135135135135135,0.561,0.718,artificial,0.439,36,1
9680,sampled_lang_14,0.667,0.5135135135135135,0.558,0.717,artificial,0.442,36,1
11822,sampled_lang_136,0.5,0.5135135135135135,0.557,0.716,artificial,0.443,36,1
11084,sampled_lang_85,0.429,0.5135135135135135,0.556,0.715,artificial,0.444,36,1
13444,sampled_lang_103,0.375,0.5135135135135135,0.549,0.712,artificial,0.451,36,1
7024,sampled_lang_14,0.429,0.5135135135135135,0.546,0.71,artificial,0.454,36,1
3500,sampled_lang_14,0.5,0.5135135135135135,0.543,0.709,artificial,0.457,36,1
10507,sampled_lang_14,0.429,0.5135135135135135,0.542,0.708,artificial,0.458,36,1
8720,sampled_lang_111,0.375,0.5135135135135135,0.541,0.707,artificial,0.459,36,1
832,sampled_lang_102,0.375,0.5135135135135135,0.54,0.707,artificial,0.46,36,1
6175,sampled_lang_14,0.571,0.5135135135135135,0.538,0.706,artificial,0.462,36,1
5860,sampled_lang_14,0.571,0.5135135135135135,0.534,0.704,artificial,0.466,36,1
115,sampled_lang_82,0.333,0.5135135135135135,0.529,0.702,artificial,0.471,36,1
8670,sampled_lang_54,0.286,0.5135135135135135,0.528,0.702,artificial,0.472,36,1
12133,sampled_lang_57,0.143,0.5135135135135135,0.522,0.7,artificial,0.478,36,1
8248,sampled_lang_14,0.333,0.5135135135135135,0.521,0.699,artificial,0.479,36,1
10830,sampled_lang_14,0.714,0.5135135135135135,0.514,0.697,artificial,0.486,36,1
13874,sampled_lang_78,0.25,0.5135135135135135,0.51,0.696,artificial,0.49,36,1
8609,sampled_lang_14,0.0,0.5135135135135135,0.509,0.695,artificial,0.491,36,1
6286,sampled_lang_73,0.125,0.5135135135135135,0.506,0.694,artificial,0.494,36,1
7983,sampled_lang_16,0.0,0.5135135135135135,0.502,0.693,artificial,0.498,36,1
12074,sampled_lang_14,0.5,0.5135135135135135,0.5,0.692,artificial,0.5,36,1
8654,sampled_lang_56,0.143,0.5135135135135135,0.499,0.692,artificial,0.501,36,1
5279,sampled_lang_45,0.143,0.5135135135135135,0.498,0.691,artificial,0.502,36,1
1081,sampled_lang_35,0.2,0.5135135135135135,0.497,0.691,artificial,0.503,36,1
7910,sampled_lang_14,0.571,0.5135135135135135,0.496,0.691,artificial,0.504,36,1
7160,sampled_lang_31,0.167,0.5135135135135135,0.495,0.691,artificial,0.505,36,1
15377,sampled_lang_14,0.571,0.5135135135135135,0.494,0.69,artificial,0.506,36,1
9689,sampled_lang_14,0.429,0.5135135135135135,0.491,0.689,artificial,0.509,36,1
11041,sampled_lang_3,0.0,0.5135135135135135,0.488,0.688,artificial,0.512,36,1
4458,sampled_lang_26,0.143,0.5135135135135135,0.486,0.687,artificial,0.514,36,1
317,sampled_lang_52,0.167,0.5135135135135135,0.483,0.686,artificial,0.517,36,1
5311,sampled_lang_8,0.0,0.5135135135135135,0.478,0.685,artificial,0.522,36,1
9038,sampled_lang_19,0.0,0.5135135135135135,0.477,0.685,artificial,0.523,36,1
12804,sampled_lang_15,0.0,0.5135135135135135,0.475,0.685,artificial,0.525,36,1
10099,sampled_lang_26,0.0,0.5135135135135135,0.466,0.685,artificial,0.534,36,1
10669,sampled_lang_14,0.2,0.5135135135135135,0.465,0.685,artificial,0.535,36,1
13287,sampled_lang_20,0.0,0.5135135135135135,0.45,0.684,artificial,0.55,36,1
4831,sampled_lang_14,0.0,0.5135135135135135,0.444,0.684,artificial,0.556,36,1
13485,sampled_lang_30,0.0,0.5135135135135135,0.437,0.683,artificial,0.563,36,1
7904,sampled_lang_32,0.0,0.5135135135135135,0.433,0.683,artificial,0.567,36,1
13832,sampled_lang_99,0.8,0.5,0.667,0.761,artificial,0.333,37,1
11544,sampled_lang_181,0.8,0.5,0.633,0.745,artificial,0.367,37,1
9470,sampled_lang_146,0.667,0.5,0.616,0.738,artificial,0.384,37,1
1793,sampled_lang_159,0.6,0.5,0.587,0.725,artificial,0.413,37,1
13705,sampled_lang_87,0.6,0.5,0.585,0.723,artificial,0.415,37,1
13649,sampled_lang_141,0.4,0.5,0.556,0.709,artificial,0.444,37,1
3587,sampled_lang_166,0.5,0.5,0.554,0.708,artificial,0.446,37,1
6883,sampled_lang_125,0.5,0.5,0.549,0.705,artificial,0.451,37,1
3082,sampled_lang_139,0.556,0.5,0.547,0.704,artificial,0.453,37,1
8125,sampled_lang_127,0.4,0.5,0.545,0.703,artificial,0.455,37,1
5049,sampled_lang_95,0.375,0.5,0.536,0.699,artificial,0.464,37,1
1377,sampled_lang_81,0.4,0.5,0.534,0.697,artificial,0.466,37,1
13085,sampled_lang_76,0.25,0.5,0.503,0.685,artificial,0.497,37,1
8157,sampled_lang_101,0.375,0.5,0.49,0.68,artificial,0.51,37,1
5290,sampled_lang_55,0.143,0.5,0.489,0.68,artificial,0.511,37,1
4791,sampled_lang_80,0.222,0.5,0.486,0.679,artificial,0.514,37,1
11096,sampled_lang_65,0.143,0.5,0.484,0.678,artificial,0.516,37,1
5804,sampled_lang_14,0.75,0.4864864864864865,0.847,0.834,artificial,0.153,38,1
8918,sampled_lang_14,0.889,0.4864864864864865,0.843,0.833,artificial,0.157,38,1
348,sampled_lang_14,0.75,0.4864864864864865,0.829,0.829,artificial,0.171,38,1
13414,sampled_lang_14,0.778,0.4864864864864865,0.819,0.826,artificial,0.181,38,1
2846,sampled_lang_14,0.75,0.4864864864864865,0.812,0.823,artificial,0.188,38,1
10521,sampled_lang_14,0.75,0.4864864864864865,0.801,0.819,artificial,0.199,38,1
5816,sampled_lang_14,0.75,0.4864864864864865,0.788,0.814,artificial,0.212,38,1
200,sampled_lang_14,0.75,0.4864864864864865,0.784,0.812,artificial,0.216,38,1
8933,sampled_lang_14,0.75,0.4864864864864865,0.781,0.811,artificial,0.219,38,1
3692,sampled_lang_112,0.9,0.4864864864864865,0.771,0.807,artificial,0.229,38,1
11311,sampled_lang_14,0.75,0.4864864864864865,0.764,0.804,artificial,0.236,38,1
183,sampled_lang_14,0.75,0.4864864864864865,0.76,0.802,artificial,0.24,38,1
15174,sampled_lang_14,0.75,0.4864864864864865,0.752,0.799,artificial,0.248,38,1
9037,sampled_lang_14,0.778,0.4864864864864865,0.75,0.798,artificial,0.25,38,1
10044,sampled_lang_14,0.75,0.4864864864864865,0.748,0.797,artificial,0.252,38,1
4342,sampled_lang_14,0.75,0.4864864864864865,0.745,0.795,artificial,0.255,38,1
1126,sampled_lang_14,0.75,0.4864864864864865,0.743,0.794,artificial,0.257,38,1
5245,sampled_lang_14,0.75,0.4864864864864865,0.736,0.791,artificial,0.264,38,1
1669,sampled_lang_101,0.9,0.4864864864864865,0.732,0.789,artificial,0.268,38,1
12002,sampled_lang_14,0.778,0.4864864864864865,0.731,0.788,artificial,0.269,38,1
3474,sampled_lang_182,0.8,0.4864864864864865,0.721,0.784,artificial,0.279,38,1
9571,sampled_lang_14,0.75,0.4864864864864865,0.715,0.78,artificial,0.285,38,1
8674,sampled_lang_14,0.571,0.4864864864864865,0.708,0.777,artificial,0.292,38,1
2866,sampled_lang_184,0.9,0.4864864864864865,0.705,0.776,artificial,0.295,38,1
12175,sampled_lang_14,0.667,0.4864864864864865,0.702,0.774,artificial,0.298,38,1
1182,sampled_lang_14,0.75,0.4864864864864865,0.701,0.774,artificial,0.299,38,1
2637,sampled_lang_14,0.625,0.4864864864864865,0.698,0.772,artificial,0.302,38,1
7435,sampled_lang_14,0.667,0.4864864864864865,0.696,0.771,artificial,0.304,38,1
10273,sampled_lang_178,0.778,0.4864864864864865,0.694,0.77,artificial,0.306,38,1
15187,sampled_lang_14,0.75,0.4864864864864865,0.691,0.768,artificial,0.309,38,1
1941,sampled_lang_14,0.571,0.4864864864864865,0.69,0.768,artificial,0.31,38,1
8531,sampled_lang_14,0.75,0.4864864864864865,0.689,0.767,artificial,0.311,38,1
4600,sampled_lang_14,0.778,0.4864864864864865,0.688,0.767,artificial,0.312,38,1
80,sampled_lang_14,0.625,0.4864864864864865,0.686,0.766,artificial,0.314,38,1
1412,sampled_lang_14,0.778,0.4864864864864865,0.68,0.762,artificial,0.32,38,1
8425,sampled_lang_14,0.778,0.4864864864864865,0.678,0.761,artificial,0.322,38,1
12144,sampled_lang_174,0.8,0.4864864864864865,0.676,0.76,artificial,0.324,38,1
1719,sampled_lang_14,0.625,0.4864864864864865,0.675,0.759,artificial,0.325,38,1
2334,sampled_lang_14,0.667,0.4864864864864865,0.672,0.758,artificial,0.328,38,1
3187,sampled_lang_141,0.778,0.4864864864864865,0.667,0.755,artificial,0.333,38,1
15150,sampled_lang_14,0.625,0.4864864864864865,0.66,0.751,artificial,0.34,38,1
2864,sampled_lang_14,0.75,0.4864864864864865,0.656,0.749,artificial,0.344,38,1
5089,sampled_lang_14,0.5,0.4864864864864865,0.655,0.749,artificial,0.345,38,1
72,sampled_lang_14,0.5,0.4864864864864865,0.651,0.746,artificial,0.349,38,1
14686,sampled_lang_14,0.429,0.4864864864864865,0.65,0.746,artificial,0.35,38,1
9391,sampled_lang_14,0.5,0.4864864864864865,0.642,0.742,artificial,0.358,38,1
4728,sampled_lang_14,0.75,0.4864864864864865,0.64,0.741,artificial,0.36,38,1
7751,sampled_lang_14,0.571,0.4864864864864865,0.637,0.739,artificial,0.363,38,1
4419,sampled_lang_14,0.625,0.4864864864864865,0.634,0.738,artificial,0.366,38,1
1392,sampled_lang_97,0.7,0.4864864864864865,0.633,0.738,artificial,0.367,38,1
13282,sampled_lang_161,0.6,0.4864864864864865,0.632,0.738,artificial,0.368,38,1
13483,sampled_lang_14,0.571,0.4864864864864865,0.631,0.737,artificial,0.369,38,1
1383,sampled_lang_159,0.667,0.4864864864864865,0.629,0.736,artificial,0.371,38,1
4025,sampled_lang_14,0.625,0.4864864864864865,0.624,0.734,artificial,0.376,38,1
6838,sampled_lang_14,0.625,0.4864864864864865,0.623,0.734,artificial,0.377,38,1
13544,sampled_lang_14,0.571,0.4864864864864865,0.62,0.733,artificial,0.38,38,1
211,sampled_lang_137,0.625,0.4864864864864865,0.617,0.731,artificial,0.383,38,1
14308,sampled_lang_14,0.429,0.4864864864864865,0.616,0.731,artificial,0.384,38,1
101,sampled_lang_103,0.556,0.4864864864864865,0.608,0.727,artificial,0.392,38,1
2569,sampled_lang_14,0.571,0.4864864864864865,0.601,0.724,artificial,0.399,38,1
13754,sampled_lang_85,0.5,0.4864864864864865,0.595,0.721,artificial,0.405,38,1
14567,sampled_lang_91,0.429,0.4864864864864865,0.591,0.719,artificial,0.409,38,1
1834,sampled_lang_138,0.4,0.4864864864864865,0.589,0.718,artificial,0.411,38,1
4850,sampled_lang_14,0.333,0.4864864864864865,0.587,0.717,artificial,0.413,38,1
8027,sampled_lang_157,0.6,0.4864864864864865,0.586,0.717,artificial,0.414,38,1
6180,sampled_lang_14,0.5,0.4864864864864865,0.582,0.715,artificial,0.418,38,1
14624,sampled_lang_14,0.571,0.4864864864864865,0.577,0.713,artificial,0.423,38,1
9864,sampled_lang_5,0.75,0.4864864864864865,0.571,0.709,artificial,0.429,38,1
13789,sampled_lang_112,0.444,0.4864864864864865,0.57,0.709,artificial,0.43,38,1
2817,sampled_lang_14,0.5,0.4864864864864865,0.567,0.708,artificial,0.433,38,1
6429,sampled_lang_100,0.5,0.4864864864864865,0.566,0.707,artificial,0.434,38,1
1554,sampled_lang_14,0.5,0.4864864864864865,0.564,0.706,artificial,0.436,38,1
5337,sampled_lang_14,0.625,0.4864864864864865,0.558,0.703,artificial,0.442,38,1
8232,sampled_lang_88,0.375,0.4864864864864865,0.556,0.702,artificial,0.444,38,1
8793,sampled_lang_113,0.5,0.4864864864864865,0.554,0.701,artificial,0.446,38,1
7378,sampled_lang_101,0.444,0.4864864864864865,0.552,0.7,artificial,0.448,38,1
6538,sampled_lang_67,0.333,0.4864864864864865,0.551,0.7,artificial,0.449,38,1
6560,sampled_lang_123,0.375,0.4864864864864865,0.55,0.699,artificial,0.45,38,1
10458,sampled_lang_14,0.429,0.4864864864864865,0.548,0.698,artificial,0.452,38,1
3919,sampled_lang_14,0.333,0.4864864864864865,0.547,0.698,artificial,0.453,38,1
9607,sampled_lang_130,0.5,0.4864864864864865,0.545,0.697,artificial,0.455,38,1
1317,sampled_lang_114,0.5,0.4864864864864865,0.544,0.696,artificial,0.456,38,1
559,sampled_lang_75,0.286,0.4864864864864865,0.542,0.695,artificial,0.458,38,1
107,sampled_lang_14,0.571,0.4864864864864865,0.535,0.691,artificial,0.465,38,1
2721,sampled_lang_14,0.429,0.4864864864864865,0.534,0.691,artificial,0.466,38,1
10954,sampled_lang_54,0.25,0.4864864864864865,0.528,0.688,artificial,0.472,38,1
1176,sampled_lang_83,0.375,0.4864864864864865,0.527,0.688,artificial,0.473,38,1
4409,sampled_lang_14,0.333,0.4864864864864865,0.526,0.687,artificial,0.474,38,1
11676,sampled_lang_87,0.429,0.4864864864864865,0.524,0.686,artificial,0.476,38,1
8584,sampled_lang_14,0.333,0.4864864864864865,0.523,0.685,artificial,0.477,38,1
5518,sampled_lang_14,0.429,0.4864864864864865,0.521,0.684,artificial,0.479,38,1
1539,sampled_lang_14,0.625,0.4864864864864865,0.52,0.684,artificial,0.48,38,1
6809,sampled_lang_40,0.143,0.4864864864864865,0.519,0.683,artificial,0.481,38,1
5071,sampled_lang_72,0.286,0.4864864864864865,0.514,0.681,artificial,0.486,38,1
9670,sampled_lang_79,0.222,0.4864864864864865,0.508,0.678,artificial,0.492,38,1
8435,sampled_lang_70,0.286,0.4864864864864865,0.507,0.678,artificial,0.493,38,1
8666,sampled_lang_62,0.143,0.4864864864864865,0.502,0.676,artificial,0.498,38,1
13787,sampled_lang_73,0.143,0.4864864864864865,0.497,0.675,artificial,0.503,38,1
14569,sampled_lang_14,0.571,0.4864864864864865,0.495,0.674,artificial,0.505,38,1
14030,sampled_lang_8,0.0,0.4864864864864865,0.491,0.672,artificial,0.509,38,1
6842,sampled_lang_58,0.286,0.4864864864864865,0.487,0.671,artificial,0.513,38,1
8672,sampled_lang_43,0.0,0.4864864864864865,0.475,0.667,artificial,0.525,38,1
6050,sampled_lang_41,0.167,0.4864864864864865,0.474,0.667,artificial,0.526,38,1
3905,sampled_lang_44,0.143,0.4864864864864865,0.47,0.666,artificial,0.53,38,1
9480,sampled_lang_14,0.333,0.4864864864864865,0.464,0.666,artificial,0.536,38,1
13381,sampled_lang_22,0.0,0.4864864864864865,0.463,0.666,artificial,0.537,38,1
4862,sampled_lang_154,0.7,0.472972972972973,0.641,0.735,artificial,0.359,39,1
13720,sampled_lang_14,0.667,0.472972972972973,0.628,0.728,artificial,0.372,39,1
15103,sampled_lang_88,0.7,0.472972972972973,0.62,0.725,artificial,0.38,39,1
14286,sampled_lang_107,0.7,0.472972972972973,0.6,0.716,artificial,0.4,39,1
8770,sampled_lang_147,0.5,0.472972972972973,0.578,0.706,artificial,0.422,39,1
8206,sampled_lang_93,0.7,0.472972972972973,0.574,0.704,artificial,0.426,39,1
5181,sampled_lang_143,0.667,0.472972972972973,0.571,0.702,artificial,0.429,39,1
2387,sampled_lang_14,0.5,0.472972972972973,0.56,0.697,artificial,0.44,39,1
2464,sampled_lang_116,0.444,0.472972972972973,0.554,0.694,artificial,0.446,39,1
11990,sampled_lang_124,0.4,0.472972972972973,0.548,0.692,artificial,0.452,39,1
6914,sampled_lang_127,0.444,0.472972972972973,0.541,0.688,artificial,0.459,39,1
10531,sampled_lang_73,0.4,0.472972972972973,0.533,0.684,artificial,0.467,39,1
13058,sampled_lang_98,0.286,0.472972972972973,0.496,0.666,artificial,0.504,39,1
13562,sampled_lang_88,0.111,0.472972972972973,0.48,0.66,artificial,0.52,39,1
1704,sampled_lang_14,0.0,0.472972972972973,0.458,0.656,artificial,0.542,39,1
5526,sampled_lang_14,0.778,0.45945945945945943,0.823,0.81,artificial,0.177,40,1
14127,sampled_lang_14,0.778,0.45945945945945943,0.82,0.809,artificial,0.18,40,1
4652,sampled_lang_14,0.778,0.45945945945945943,0.806,0.804,artificial,0.194,40,1
11252,sampled_lang_14,0.75,0.45945945945945943,0.788,0.798,artificial,0.212,40,1
12885,sampled_lang_14,0.75,0.45945945945945943,0.769,0.791,artificial,0.231,40,1
2657,sampled_lang_14,0.778,0.45945945945945943,0.751,0.783,artificial,0.249,40,1
14104,sampled_lang_14,0.778,0.45945945945945943,0.738,0.778,artificial,0.262,40,1
10424,sampled_lang_14,0.778,0.45945945945945943,0.731,0.774,artificial,0.269,40,1
8200,sampled_lang_14,0.625,0.45945945945945943,0.722,0.77,artificial,0.278,40,1
14361,sampled_lang_14,0.778,0.45945945945945943,0.714,0.766,artificial,0.286,40,1
7311,sampled_lang_14,0.571,0.45945945945945943,0.713,0.766,artificial,0.287,40,1
5214,sampled_lang_162,0.7,0.45945945945945943,0.712,0.765,artificial,0.288,40,1
554,sampled_lang_14,0.625,0.45945945945945943,0.708,0.764,artificial,0.292,40,1
11512,sampled_lang_14,0.625,0.45945945945945943,0.707,0.763,artificial,0.293,40,1
11669,sampled_lang_14,0.75,0.45945945945945943,0.705,0.762,artificial,0.295,40,1
7161,sampled_lang_14,0.625,0.45945945945945943,0.694,0.757,artificial,0.306,40,1
12737,sampled_lang_158,0.8,0.45945945945945943,0.686,0.753,artificial,0.314,40,1
12344,sampled_lang_100,0.8,0.45945945945945943,0.682,0.751,artificial,0.318,40,1
7662,sampled_lang_116,0.625,0.45945945945945943,0.678,0.748,artificial,0.322,40,1
13823,sampled_lang_14,0.778,0.45945945945945943,0.675,0.747,artificial,0.325,40,1
12658,sampled_lang_14,0.571,0.45945945945945943,0.674,0.746,artificial,0.326,40,1
11437,sampled_lang_14,0.625,0.45945945945945943,0.672,0.746,artificial,0.328,40,1
4987,sampled_lang_14,0.625,0.45945945945945943,0.67,0.744,artificial,0.33,40,1
7823,sampled_lang_14,0.625,0.45945945945945943,0.669,0.744,artificial,0.331,40,1
7590,sampled_lang_14,0.667,0.45945945945945943,0.668,0.743,artificial,0.332,40,1
3046,sampled_lang_14,0.571,0.45945945945945943,0.663,0.741,artificial,0.337,40,1
2951,sampled_lang_14,0.75,0.45945945945945943,0.656,0.737,artificial,0.344,40,1
8981,sampled_lang_14,0.625,0.45945945945945943,0.655,0.737,artificial,0.345,40,1
1117,sampled_lang_14,0.667,0.45945945945945943,0.651,0.734,artificial,0.349,40,1
12149,sampled_lang_121,0.556,0.45945945945945943,0.641,0.729,artificial,0.359,40,1
11224,sampled_lang_134,0.625,0.45945945945945943,0.639,0.728,artificial,0.361,40,1
10712,sampled_lang_14,0.625,0.45945945945945943,0.638,0.727,artificial,0.362,40,1
929,sampled_lang_14,0.429,0.45945945945945943,0.635,0.726,artificial,0.365,40,1
1432,sampled_lang_14,0.625,0.45945945945945943,0.634,0.725,artificial,0.366,40,1
5207,sampled_lang_14,0.625,0.45945945945945943,0.633,0.725,artificial,0.367,40,1
8007,sampled_lang_14,0.625,0.45945945945945943,0.63,0.723,artificial,0.37,40,1
2503,sampled_lang_14,0.5,0.45945945945945943,0.627,0.721,artificial,0.373,40,1
4985,sampled_lang_14,0.625,0.45945945945945943,0.626,0.721,artificial,0.374,40,1
4851,sampled_lang_135,0.6,0.45945945945945943,0.625,0.72,artificial,0.375,40,1
184,sampled_lang_131,0.556,0.45945945945945943,0.618,0.716,artificial,0.382,40,1
1130,sampled_lang_14,0.5,0.45945945945945943,0.615,0.715,artificial,0.385,40,1
10115,sampled_lang_14,0.5,0.45945945945945943,0.61,0.713,artificial,0.39,40,1
5316,sampled_lang_151,0.5,0.45945945945945943,0.609,0.713,artificial,0.391,40,1
13273,sampled_lang_14,0.625,0.45945945945945943,0.607,0.712,artificial,0.393,40,1
11438,sampled_lang_14,0.625,0.45945945945945943,0.606,0.711,artificial,0.394,40,1
3497,sampled_lang_14,0.556,0.45945945945945943,0.605,0.711,artificial,0.395,40,1
972,sampled_lang_14,0.625,0.45945945945945943,0.603,0.71,artificial,0.397,40,1
8878,sampled_lang_134,0.556,0.45945945945945943,0.601,0.709,artificial,0.399,40,1
13442,sampled_lang_14,0.625,0.45945945945945943,0.593,0.705,artificial,0.407,40,1
11432,sampled_lang_14,0.5,0.45945945945945943,0.591,0.705,artificial,0.409,40,1
7581,sampled_lang_14,0.429,0.45945945945945943,0.588,0.703,artificial,0.412,40,1
2874,sampled_lang_118,0.444,0.45945945945945943,0.585,0.702,artificial,0.415,40,1
1972,sampled_lang_139,0.6,0.45945945945945943,0.583,0.701,artificial,0.417,40,1
14743,sampled_lang_14,0.556,0.45945945945945943,0.578,0.699,artificial,0.422,40,1
2851,sampled_lang_14,0.5,0.45945945945945943,0.577,0.698,artificial,0.423,40,1
14287,sampled_lang_14,0.429,0.45945945945945943,0.572,0.696,artificial,0.428,40,1
12243,sampled_lang_79,0.429,0.45945945945945943,0.567,0.694,artificial,0.433,40,1
9624,sampled_lang_69,0.375,0.45945945945945943,0.565,0.693,artificial,0.435,40,1
4019,sampled_lang_145,0.5,0.45945945945945943,0.564,0.692,artificial,0.436,40,1
1330,sampled_lang_75,0.375,0.45945945945945943,0.562,0.692,artificial,0.438,40,1
704,sampled_lang_14,0.625,0.45945945945945943,0.561,0.691,artificial,0.439,40,1
10372,sampled_lang_14,0.625,0.45945945945945943,0.556,0.688,artificial,0.444,40,1
8147,sampled_lang_98,0.5,0.45945945945945943,0.555,0.688,artificial,0.445,40,1
331,sampled_lang_109,0.444,0.45945945945945943,0.553,0.687,artificial,0.447,40,1
2548,sampled_lang_81,0.333,0.45945945945945943,0.551,0.686,artificial,0.449,40,1
2322,sampled_lang_56,0.25,0.45945945945945943,0.549,0.685,artificial,0.451,40,1
5354,sampled_lang_14,0.75,0.45945945945945943,0.547,0.684,artificial,0.453,40,1
13311,sampled_lang_14,0.571,0.45945945945945943,0.546,0.684,artificial,0.454,40,1
